Protocol,Timestamp,Source_IP,Source_Port,Destination_IP,Destination_Port,Packet_Length,Score_1,Score_2,malicious
UDP,2025-01-16 18:22:11.130545,192.168.1.46,36832,66.22.241.138,50008,375,1.0,0.0,0
UDP,2025-01-16 18:22:11.132727,192.168.1.46,36832,66.22.241.138,50008,345,1.0,0.0,0
UDP,2025-01-16 18:22:11.139633,192.168.1.46,36832,66.22.241.138,50008,375,1.0,0.0,0
UDP,2025-01-16 18:22:11.140653,192.168.1.46,36832,66.22.241.138,50008,345,1.0,0.0,0
UDP,2025-01-16 18:22:11.146799,192.168.1.46,36832,66.22.241.138,50008,375,1.0,0.0,0
UDP,2025-01-16 18:22:11.147947,192.168.1.46,36832,66.22.241.138,50008,345,1.0,0.0,0
UDP,2025-01-16 18:22:11.148568,192.168.1.46,36832,66.22.241.138,50008,367,1.0,0.0,0
UDP,2025-01-16 18:22:11.152394,192.168.1.46,49370,66.22.241.142,50003,70,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.153578,192.168.1.46,49370,66.22.241.142,50003,247,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.161001,192.168.1.46,36832,66.22.241.138,50008,369,1.0,0.0,0
UDP,2025-01-16 18:22:11.161965,192.168.1.46,36832,66.22.241.138,50008,345,1.0,0.0,0
UDP,2025-01-16 18:22:11.170383,192.168.1.46,36832,66.22.241.138,50008,369,1.0,0.0,0
UDP,2025-01-16 18:22:11.171369,192.168.1.46,36832,66.22.241.138,50008,345,1.0,0.0,0
UDP,2025-01-16 18:22:11.173104,66.22.241.138,50008,192.168.1.46,36832,110,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.174775,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.179953,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.180744,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.186812,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.187694,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.188507,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.193646,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.194585,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.195397,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.196134,192.168.1.46,49370,66.22.241.142,50003,235,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:11.197884,192.168.1.46,49370,66.22.241.142,50003,247,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.198422,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.199010,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.204654,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.205331,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.206046,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.210250,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.210779,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.211321,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.216525,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.217033,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.223549,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.224872,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.226107,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.226988,192.168.1.46,49370,66.22.241.142,50003,247,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.228438,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.229360,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.235179,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.236077,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.236931,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.237570,192.168.1.46,49370,66.22.241.142,50003,222,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:11.238058,192.168.1.46,49370,66.22.241.142,50003,239,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:11.240280,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.240821,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.241334,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.246706,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.247166,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.247741,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.250432,192.168.1.46,36832,66.22.241.138,50008,1244,1.0,0.0,0
UDP,2025-01-16 18:22:11.252393,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.259283,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.260068,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.260728,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.265190,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.265768,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.266533,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.271586,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.272023,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.272425,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.275655,66.22.241.138,50008,192.168.1.46,36832,126,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.277073,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.277545,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.285125,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.286457,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.288014,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.289065,192.168.1.46,49370,66.22.241.142,50003,245,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.289879,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.290340,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.290765,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.297293,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.297898,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.298350,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.300357,192.168.1.46,49370,66.22.241.142,50003,251,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.301030,192.168.1.46,49370,66.22.241.142,50003,238,0.032559456398640996,0.967440543601359,1
UDP,2025-01-16 18:22:11.303452,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.303960,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.304420,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.311515,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.312100,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.312736,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.313329,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.316164,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.321524,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.322251,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.322940,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.327671,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.328230,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.328664,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.333293,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.333742,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.339313,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.339733,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.340142,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.342813,192.168.1.46,49370,66.22.241.142,50003,257,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.346826,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.347649,192.168.1.46,36832,66.22.241.138,50008,1245,1.0,0.0,0
UDP,2025-01-16 18:22:11.348336,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.352672,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.356460,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.357247,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.357910,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.358568,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.359232,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.363841,192.168.1.46,36832,66.22.241.138,50008,1161,1.0,0.0,0
UDP,2025-01-16 18:22:11.364496,192.168.1.46,49370,66.22.241.142,50003,253,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.365259,192.168.1.46,36832,66.22.241.138,50008,1162,1.0,0.0,0
UDP,2025-01-16 18:22:11.365881,192.168.1.46,49370,66.22.241.142,50003,249,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.370619,192.168.1.46,36832,66.22.241.138,50008,1162,1.0,0.0,0
UDP,2025-01-16 18:22:11.371055,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.371434,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.375890,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.376310,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.376867,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.381485,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.382166,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.382756,66.22.241.138,50008,192.168.1.46,36832,134,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.385739,192.168.1.46,49370,66.22.241.142,50003,251,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.387622,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.388196,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.388655,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.389834,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.393096,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.399498,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.399946,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.400363,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.405643,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.406132,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.406567,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.411790,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.412364,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.412838,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.418516,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.420555,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.423446,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.423882,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.424280,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.428028,192.168.1.46,49370,66.22.241.142,50003,245,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.428506,192.168.1.46,49370,66.22.241.142,50003,70,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.428938,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.429334,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.429726,192.168.1.46,49370,66.22.241.142,50003,252,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.434870,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.435309,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.435712,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.436614,66.22.241.138,50008,192.168.1.46,36832,94,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.437020,66.22.241.138,50008,192.168.1.46,36832,94,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.441521,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.442111,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.442560,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.448062,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.448607,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.449058,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.451412,192.168.1.46,49370,66.22.241.142,50003,249,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.456332,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.457028,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.458151,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.458924,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.464300,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.464953,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.465628,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.470675,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.471491,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.472028,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.477806,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.478325,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.481946,66.22.241.138,50008,192.168.1.46,36832,130,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.484026,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.484822,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.485361,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.489227,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.489885,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.490642,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.492569,192.168.1.46,49370,66.22.241.142,50003,241,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.493367,192.168.1.46,49370,66.22.241.142,50003,250,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.495040,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.495602,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.496128,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.501810,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.502269,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.506958,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.507398,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.507991,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.516261,192.168.1.46,49370,66.22.241.142,50003,241,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.517190,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.517993,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.518897,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.519709,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.520555,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.521321,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.522479,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.528827,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.529350,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.533987,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.534482,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.534933,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.535371,192.168.1.46,49370,66.22.241.142,50003,243,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.535801,192.168.1.46,49370,66.22.241.142,50003,247,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.538295,192.168.1.46,36832,66.22.241.138,50008,118,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.540522,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.540952,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.541405,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.546857,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.548091,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.553574,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.554156,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.554743,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.559680,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.560218,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.560697,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.566078,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.566931,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.567716,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.568521,66.22.241.142,50003,192.168.1.46,49370,94,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.570584,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.571340,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.577287,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.578064,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.578729,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.579407,192.168.1.46,49370,66.22.241.142,50003,252,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.581696,66.22.241.138,50008,192.168.1.46,36832,130,0.25862068965517243,0.7413793103448276,1
UDP,2025-01-16 18:22:11.582294,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.582906,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.586460,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.586973,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.588469,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.595183,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.595633,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.596041,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.598472,192.168.1.46,49370,66.22.241.142,50003,249,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.598943,192.168.1.46,49370,66.22.241.142,50003,249,0.48376068376068376,0.5162393162393163,1
UDP,2025-01-16 18:22:11.601267,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.601681,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.605357,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.605859,192.168.1.46,36832,66.22.241.138,50008,1250,1.0,0.0,0
UDP,2025-01-16 18:22:11.607686,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:11.613625,192.168.1.46,36832,66.22.241.138,50008,1251,1.0,0.0,0
UDP,2025-01-16 18:22:11.614378,192.168.1.46,36832,66.22.241.138,50008,1035,1.0,0.0,0
UDP,2025-01-16 18:22:11.614822,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
UDP,2025-01-16 18:22:11.621249,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
UDP,2025-01-16 18:22:11.622012,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
UDP,2025-01-16 18:22:11.622673,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
UDP,2025-01-16 18:22:11.626291,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
UDP,2025-01-16 18:22:11.627202,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
UDP,2025-01-16 18:22:11.627837,192.168.1.46,36832,66.22.241.138,50008,1249,1.0,0.0,0
